Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Latitude,Longitude,Start Year,Total Deaths
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1993,4.0
Geophysical,Earthquake,Ground movement,CRI,Costa Rica,Latin America and the Caribbean,Americas,9.59,-84.04,1993,3.0
Hydrological,Mass movement (wet),Mudslide,JPN,Japan,Eastern Asia,Asia,,,1993,27.0
Hydrological,Mass movement (wet),Landslide (wet),NPL,Nepal,Southern Asia,Asia,,,1993,28.0
Hydrological,Mass movement (wet),Landslide (wet),CHN,China,Eastern Asia,Asia,,,1993,120.0
Hydrological,Mass movement (wet),Landslide (wet),JPN,Japan,Eastern Asia,Asia,,,1993,56.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1993,4.0
Meteorological,Storm,Tropical cyclone,MTQ,Martinique,Latin America and the Caribbean,Americas,,,1993,2.0
Hydrological,Flood,Flood (General),BGD,Bangladesh,Southern Asia,Asia,,,1993,4.0
Hydrological,Mass movement (wet),Mudslide,KOR,Republic of Korea,Eastern Asia,Asia,,,1993,11.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1993,
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1993,28.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1993,1.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1993,1.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1993,20.0
Meteorological,Storm,Storm (General),CHE,Switzerland,Western Europe,Europe,,,1993,2.0
Meteorological,Storm,Storm (General),FRA,France,Western Europe,Europe,,,1993,10.0
Meteorological,Storm,Storm (General),ITA,Italy,Southern Europe,Europe,,,1993,8.0
Hydrological,Flood,Flash flood,VNM,Viet Nam,South-eastern Asia,Asia,,,1993,64.0
Hydrological,Flood,Flash flood,AUS,Australia,Australia and New Zealand,Oceania,,,1993,1.0
Hydrological,Flood,Riverine flood,ZAF,South Africa,Sub-Saharan Africa,Africa,,,1993,12.0
Hydrological,Mass movement (wet),Landslide (wet),LKA,Sri Lanka,Southern Asia,Asia,,,1993,65.0
Hydrological,Flood,Riverine flood,DZA,Algeria,Northern Africa,Africa,,,1993,22.0
Hydrological,Flood,Flash flood,IND,India,Southern Asia,Asia,,,1993,35.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1993,4.0
Hydrological,Flood,Riverine flood,PHL,Philippines,South-eastern Asia,Asia,,,1993,25.0
Hydrological,Flood,Flash flood,THA,Thailand,South-eastern Asia,Asia,,,1993,23.0
Geophysical,Mass movement (dry),Landslide (dry),MYS,Malaysia,South-eastern Asia,Asia,,,1993,72.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1993,52.0
Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,,,1993,
Hydrological,Flood,Riverine flood,UKR,Ukraine,Eastern Europe,Europe,,,1993,5.0
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1993,73.0
Hydrological,Mass movement (wet),Mudslide,COL,Colombia,Latin America and the Caribbean,Americas,,,1993,75.0
Hydrological,Flood,Riverine flood,MYS,Malaysia,South-eastern Asia,Asia,,,1993,30.0
Hydrological,Flood,Flash flood,NLD,Netherlands (Kingdom of the),Western Europe,Europe,,,1993,1.0
Hydrological,Flood,Riverine flood,BEL,Belgium,Western Europe,Europe,,,1993,
Hydrological,Flood,Riverine flood,DEU,Germany,Western Europe,Europe,,,1993,5.0
Hydrological,Flood,Riverine flood,FRA,France,Western Europe,Europe,,,1993,4.0
Hydrological,Flood,Riverine flood,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1993,4.0
Hydrological,Flood,Riverine flood,LUX,Luxembourg,Western Europe,Europe,,,1993,
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1993,50.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1993,15.0
Meteorological,Extreme temperature,Cold wave,RUS,Russian Federation,Eastern Europe,Europe,,,1993,41.0
Meteorological,Storm,Blizzard/Winter storm,CHN,China,Eastern Asia,Asia,,,1993,15.0
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1993,19.0
Hydrological,Flood,Coastal flood,CHN,China,Eastern Asia,Asia,,,1993,131.0
Meteorological,Storm,Sand/Dust storm,CHN,China,Eastern Asia,Asia,,,1993,93.0
Hydrological,Flood,Coastal flood,CHN,China,Eastern Asia,Asia,,,1993,59.0
Hydrological,Mass movement (wet),Landslide (wet),PHL,Philippines,South-eastern Asia,Asia,,,1993,21.0
Meteorological,Storm,Storm (General),PHL,Philippines,South-eastern Asia,Asia,,,1993,28.0
Meteorological,Storm,Tropical cyclone,PAK,Pakistan,Southern Asia,Asia,,,1993,609.0
Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,,,1993,227.0
Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,,,1993,
Hydrological,Mass movement (wet),Avalanche (wet),SLV,El Salvador,Latin America and the Caribbean,Americas,,,1993,22.0
Hydrological,Mass movement (wet),Landslide (wet),DZA,Algeria,Northern Africa,Africa,,,1993,15.0
Geophysical,Mass movement (dry),Sudden Subsidence (dry),EGY,Egypt,Northern Africa,Africa,,,1993,34.0
Hydrological,Mass movement (wet),Avalanche (wet),AFG,Afghanistan,Southern Asia,Asia,,,1993,100.0
Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,,,1993,43.0
Hydrological,Flood,Flash flood,USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1993,3.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1993,270.0
Meteorological,Storm,Hail,USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Hail,USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1993,3.0
Meteorological,Extreme temperature,Heat wave,USA,United States of America,Northern America,Americas,,,1993,48.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1993,3.0
Meteorological,Storm,Hail,USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1993,
Climatological,Wildfire,Forest fire,USA,United States of America,Northern America,Americas,,,1993,3.0
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1993,10.0
Meteorological,Storm,Storm (General),CHN,China,Eastern Asia,Asia,,,1993,
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1993,10.0
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1993,7.0
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1993,1.0
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1993,
Meteorological,Storm,Storm (General),HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1993,
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1993,
Meteorological,Storm,Storm (General),HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1993,82.0
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1993,1.0
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1993,2.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1993,47.0
Meteorological,Storm,Tropical cyclone,PRK,Democratic People's Republic of Korea,Eastern Asia,Asia,,,1993,6.0
Meteorological,Storm,Storm (General),LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,,,1993,8.0
Meteorological,Storm,Tropical cyclone,MAC,"China, Macao Special Administrative Region",Eastern Asia,Asia,,,1993,
Meteorological,Storm,Tropical cyclone,MAC,"China, Macao Special Administrative Region",Eastern Asia,Asia,,,1993,
Meteorological,Storm,Storm (General),MAC,"China, Macao Special Administrative Region",Eastern Asia,Asia,,,1993,
Meteorological,Storm,Tropical cyclone,MAC,"China, Macao Special Administrative Region",Eastern Asia,Asia,,,1993,
Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,42.314,-122.01,1993,2.0
Meteorological,Storm,Storm (General),THA,Thailand,South-eastern Asia,Asia,,,1993,4.0
Meteorological,Storm,Storm (General),THA,Thailand,South-eastern Asia,Asia,,,1993,
Hydrological,Flood,Flood (General),THA,Thailand,South-eastern Asia,Asia,,,1993,4.0
Hydrological,Flood,Flood (General),THA,Thailand,South-eastern Asia,Asia,,,1993,14.0
Hydrological,Flood,Riverine flood,TKM,Turkmenistan,Central Asia,Asia,,,1993,
Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,6.47,-71.21,1993,2.0
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1993,10.0
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1993,10.0
Hydrological,Flood,Flash flood,TTO,Trinidad and Tobago,Latin America and the Caribbean,Americas,,,1993,5.0
Biological,Infestation,Locust infestation,AFG,Afghanistan,Southern Asia,Asia,,,1993,
Hydrological,Flood,Flood (General),ARG,Argentina,Latin America and the Caribbean,Americas,,,1993,
Hydrological,Flood,Riverine flood,ARG,Argentina,Latin America and the Caribbean,Americas,,,1993,
Biological,Epidemic,Bacterial disease,CMR,Cameroon,Sub-Saharan Africa,Africa,,,1993,513.0
Geophysical,Volcanic activity,Ash fall,CHL,Chile,Latin America and the Caribbean,Americas,,,1993,6.0
Hydrological,Flood,Riverine flood,DJI,Djibouti,Sub-Saharan Africa,Africa,,,1993,
Meteorological,Storm,Tropical cyclone,GNB,Guinea-Bissau,Sub-Saharan Africa,Africa,,,1993,
Hydrological,Flood,Flood (General),SEN,Senegal,Sub-Saharan Africa,Africa,,,1993,
Meteorological,Extreme temperature,Heat wave,AUS,Australia,Australia and New Zealand,Oceania,,,1993,17.0
Meteorological,Storm,Tornado,AUS,Australia,Australia and New Zealand,Oceania,,,1993,
Meteorological,Storm,Storm (General),AUS,Australia,Australia and New Zealand,Oceania,,,1993,
Hydrological,Flood,Riverine flood,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1993,
Hydrological,Flood,Riverine flood,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1993,2.0
Climatological,Wildfire,Forest fire,CHL,Chile,Latin America and the Caribbean,Americas,,,1993,
Hydrological,Flood,Flood (General),DOM,Dominican Republic,Latin America and the Caribbean,Americas,,,1993,18.0
Hydrological,Mass movement (wet),Avalanche (wet),RUS,Russian Federation,Eastern Europe,Europe,,,1993,60.0
Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,,,1993,13.0
Hydrological,Flood,Flash flood,IDN,Indonesia,South-eastern Asia,Asia,,,1993,72.0
Biological,Epidemic,Parasitic disease,USA,United States of America,Northern America,Americas,,,1993,100.0
Hydrological,Flood,Flood (General),CHN,China,Eastern Asia,Asia,,,1993,1000.0
Biological,Infestation,Locust infestation,IND,India,Southern Asia,Asia,,,1993,
Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,,,1993,175.0
Biological,Epidemic,Infectious disease (General),CUB,Cuba,Latin America and the Caribbean,Americas,,,1993,
Hydrological,Flood,Riverine flood,HTI,Haiti,Latin America and the Caribbean,Americas,,,1993,13.0
Biological,Infestation,Infestation (General),PAK,Pakistan,Southern Asia,Asia,,,1993,
Meteorological,Storm,Blizzard/Winter storm,JPN,Japan,Eastern Asia,Asia,,,1993,18.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,32.104,60.088,1993,
Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,38.224,21.756,1993,
Geophysical,Earthquake,Ground movement,NPL,Nepal,Southern Asia,Asia,28.723,82.28,1993,
Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,18.12,76.533,1993,
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,,,1993,
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1993,370.0
Hydrological,Mass movement (wet),Avalanche (wet),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1993,10.0
Climatological,Drought,Drought,IND,India,Southern Asia,Asia,,,1993,
Climatological,Drought,Drought,TCD,Chad,Sub-Saharan Africa,Africa,,,1993,
Climatological,Drought,Drought,MKD,North Macedonia,Southern Europe,Europe,,,1993,
Climatological,Drought,Drought,MRT,Mauritania,Sub-Saharan Africa,Africa,,,1993,
Climatological,Drought,Drought,RUS,Russian Federation,Eastern Europe,Europe,,,1993,
Climatological,Drought,Drought,THA,Thailand,South-eastern Asia,Asia,,,1993,
Climatological,Drought,Drought,HTI,Haiti,Latin America and the Caribbean,Americas,,,1993,
Climatological,Drought,Drought,ERI,Eritrea,Sub-Saharan Africa,Africa,,,1993,
Climatological,Drought,Drought,CUB,Cuba,Latin America and the Caribbean,Americas,,,1993,
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",AUS,Australia,Australia and New Zealand,Oceania,,,1994,4.0
Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,0.34,30.12,1994,60.0
Hydrological,Flood,Coastal flood,COL,Colombia,Latin America and the Caribbean,Americas,,,1994,11.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,1.015,127.733,1994,7.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-4.967,104.302,1994,207.0
Meteorological,Storm,Tropical cyclone,MUS,Mauritius,Sub-Saharan Africa,Africa,,,1994,2.0
Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,,,1994,200.0
Meteorological,Storm,Storm (General),PHL,Philippines,South-eastern Asia,Asia,,,1994,62.0
Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,,,1994,4.0
Hydrological,Flood,Riverine flood,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1994,31.0
Meteorological,Storm,Storm (General),AUT,Austria,Western Europe,Europe,,,1994,
Meteorological,Storm,Storm (General),CHE,Switzerland,Western Europe,Europe,,,1994,
Meteorological,Storm,Storm (General),DEU,Germany,Western Europe,Europe,,,1994,6.0
Meteorological,Storm,Storm (General),NLD,Netherlands (Kingdom of the),Western Europe,Europe,,,1994,
Meteorological,Storm,Storm (General),POL,Poland,Eastern Europe,Europe,,,1994,1.0
Hydrological,Flood,Flood (General),PER,Peru,Latin America and the Caribbean,Americas,,,1994,52.0
Biological,Epidemic,Infectious disease (General),SOM,Somalia,Sub-Saharan Africa,Africa,,,1994,100.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1994,44.0
Hydrological,Mass movement (wet),Landslide (wet),PHL,Philippines,South-eastern Asia,Asia,,,1994,4.0
Meteorological,Storm,Blizzard/Winter storm,USA,United States of America,Northern America,Americas,,,1994,69.0
Geophysical,Volcanic activity,Ash fall,IDN,Indonesia,South-eastern Asia,Asia,-8.1,112.9,1994,7.0
Meteorological,Extreme temperature,Severe winter conditions,TUR,Türkiye,Western Asia,Asia,,,1994,
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1994,15.0
Meteorological,Storm,Tropical cyclone,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1994,240.0
Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,,,1994,12.0
Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,,,1994,
Hydrological,Mass movement (wet),Landslide (wet),KGZ,Kyrgyzstan,Central Asia,Asia,,,1994,111.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,30.853,60.596,1994,9.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,29.096,52.617,1994,3.0
Climatological,Wildfire,Forest fire,ECU,Ecuador,Latin America and the Caribbean,Americas,,,1994,
Hydrological,Mass movement (wet),Landslide (wet),BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1994,
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1994,130.0
Hydrological,Mass movement (wet),Mudslide,USA,United States of America,Northern America,Americas,,,1994,
Hydrological,Flood,Riverine flood,DEU,Germany,Western Europe,Europe,,,1994,
Hydrological,Flood,Riverine flood,FRA,France,Western Europe,Europe,,,1994,10.0
Hydrological,Flood,Riverine flood,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1994,3.0
Geophysical,Earthquake,Ground movement,UGA,Uganda,Sub-Saharan Africa,Africa,0.593,30.037,1994,7.0
Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,37.0,67.0,1994,160.0
Geophysical,Earthquake,Ground movement,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,-13.841,-67.553,1994,5.0
Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,30.0,-76.2,1994,271.0
Hydrological,Flood,Riverine flood,CUB,Cuba,Latin America and the Caribbean,Americas,,,1994,12.0
Meteorological,Storm,Storm (General),CHN,China,Eastern Asia,Asia,,,1994,101.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-10.2,13.2,1994,239.0
Hydrological,Flood,Flood (General),KHM,Cambodia,South-eastern Asia,Asia,,,1994,506.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1994,1001.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1994,258.0
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1994,90.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1994,2001.0
Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1994,24.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,29.21,52.5,1994,2.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1994,11.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1994,17.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1994,2.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1994,11.0
